image_name,face_id,yaw,pitch,roll,face_detected,Label
g_5 152.jpg,face_1,64.61602783,-22.95959091,-27.1635437,Detected,Abnormal
g_5 153.jpg,face_1,64.89369965,-22.24954224,-28.67587852,Detected,Abnormal
g_5 154.jpg,face_1,64.55052948,-24.00991821,-29.11568832,Detected,Abnormal
g_5 155.jpg,face_1,64.18822479,-22.94138908,-29.56082535,Detected,Abnormal
g_5 156.jpg,face_1,64.71089172,-18.6991024,-26.82258415,Detected,Abnormal
g_5 157.jpg,face_1,64.21212006,-20.68748474,-27.46206474,Detected,Abnormal
g_5 158.jpg,face_1,65.30576324,-22.79371262,-30.31969261,Detected,Abnormal
g_5 159.jpg,face_1,63.31317139,-19.05888748,-28.37655258,Detected,Abnormal
g_5 160.jpg,face_1,64.80335236,-21.61726379,-30.53853989,Detected,Abnormal
g_5 165.jpg,face_1,60.22281647,-24.48013306,-30.53876877,Detected,Abnormal
g_5 167.jpg,face_1,54.95054245,-17.42579269,-27.72878075,Detected,Abnormal
g_5 168.jpg,face_1,51.65746689,-19.3962822,-28.76511002,Detected,Abnormal
g_5 169.jpg,face_1,55.7999382,-19.54831696,-32.81520081,Detected,Abnormal
g_5 170.jpg,face_1,56.14279175,-17.04546356,-28.42291832,Detected,Abnormal
g_5 171.jpg,face_1,56.16713715,-17.32602501,-29.54887009,Detected,Abnormal
g_5 173.jpg,face_1,52.07053757,-17.07497978,-29.10494995,Detected,Abnormal
g_5 174.jpg,face_1,50.70357895,-18.20830345,-29.72993469,Detected,Abnormal
g_5 176.jpg,face_1,51.22496796,-19.57715988,-29.87915421,Detected,Abnormal
g_5 177.jpg,face_1,52.20344543,-19.16114044,-30.38422775,Detected,Abnormal
g_5 178.jpg,face_1,52.43026733,-18.31901932,-30.57914352,Detected,Abnormal
g_5 179.jpg,face_1,50.56884766,-17.3590889,-28.74218559,Detected,Abnormal
g_5 180.jpg,face_1,54.69726563,-17.83928299,-31.44845963,Detected,Abnormal
g_5 181.jpg,face_1,55.04660034,-19.29640579,-31.82503128,Detected,Abnormal
g_5 182.jpg,face_1,54.5535202,-19.04881668,-31.8200531,Detected,Abnormal
g_5 183.jpg,face_1,52.02643967,-18.4685955,-29.95593643,Detected,Abnormal
g_5 184.jpg,face_1,51.94589233,-18.0892067,-28.97600174,Detected,Abnormal
g_5 185.jpg,face_1,53.08343506,-18.72247887,-29.29466248,Detected,Abnormal
g_5 186.jpg,face_1,52.974617,-19.7908287,-29.67483139,Detected,Abnormal
g_5 187.jpg,face_1,53.82723618,-19.96945,-29.80318451,Detected,Abnormal
g_5 188.jpg,face_1,53.65731812,-19.33360291,-28.96518517,Detected,Abnormal
g_5 189.jpg,face_1,52.74247742,-18.32457352,-28.55539513,Detected,Abnormal
g_5 190.jpg,face_1,53.10446167,-18.89685059,-29.05224609,Detected,Abnormal
g_5 191.jpg,face_1,52.30501556,-18.70090675,-29.97130203,Detected,Abnormal
g_5 192.jpg,face_1,52.4909668,-18.1154213,-31.10977173,Detected,Abnormal
g_5 193.jpg,face_1,51.00914764,-17.79283905,-29.40828323,Detected,Abnormal
g_5 195.jpg,face_1,50.92920685,-17.83661079,-28.88574791,Detected,Abnormal
g_5 196.jpg,face_1,52.28217697,-19.61888885,-31.26686668,Detected,Abnormal
g_5 197.jpg,face_1,52.51620102,-18.9599762,-31.02131462,Detected,Abnormal
g_5 198.jpg,face_1,53.07812119,-18.55417633,-31.28171921,Detected,Abnormal
g_5 199.jpg,face_1,51.21749115,-21.77282715,-33.70846558,Detected,Abnormal
g_5 200.jpg,face_1,51.94912338,-17.21173477,-30.19441986,Detected,Abnormal
g_5 201.jpg,face_1,52.26675415,-18.35005951,-30.17267609,Detected,Abnormal
g_5 202.jpg,face_1,53.51681519,-18.79608917,-30.93656158,Detected,Abnormal
g_5 204.jpg,face_1,48.72579193,-15.61716747,-27.36177063,Detected,Abnormal
g_5 206.jpg,face_1,52.35721588,-19.46061134,-30.92287827,Detected,Abnormal
g_5 207.jpg,face_1,50.51059723,-18.92355728,-30.51601791,Detected,Abnormal
g_5 209.jpg,face_1,51.15848923,-19.32901382,-29.41170311,Detected,Abnormal
g_5 210.jpg,face_1,50.9859314,-18.25169945,-28.83476257,Detected,Abnormal
g_5 212.jpg,face_1,51.62529755,-18.24044418,-28.82974052,Detected,Abnormal
g_5 213.jpg,face_1,51.65044403,-18.95321655,-30.04096794,Detected,Abnormal
g_5 214.jpg,face_1,52.74694824,-18.22720718,-29.42621422,Detected,Abnormal
g_5 215.jpg,face_1,51.72753143,-18.21584892,-29.37100792,Detected,Abnormal
g_5 216.jpg,face_1,51.63845444,-18.98060608,-28.92076874,Detected,Abnormal
g_5 217.jpg,face_1,52.01452255,-18.45202255,-28.80921173,Detected,Abnormal
g_5 220.jpg,face_1,-67.0970459,-1.085742235,2.111004353,Detected,Abnormal
g_5 221.jpg,face_1,-70.38015747,-8.406525612,10.82720852,Detected,Abnormal
g_5 223.jpg,face_1,-70.00900269,-6.719922543,10.43755531,Detected,Abnormal
g_5 224.jpg,face_1,-71.44287109,-4.212142944,2.9904356,Detected,Abnormal
g_5 225.jpg,face_1,-70.1128006,0.349955261,0.432525128,Detected,Abnormal
g_5 227.jpg,face_1,-49.45574188,-1.468901515,-0.167340919,Detected,Abnormal
g_5 231.jpg,face_1,56.24780273,-23.31988335,-36.73063278,Detected,Abnormal
g_5 232.jpg,face_1,51.87000275,-21.42172241,-34.80949402,Detected,Abnormal
g_5 233.jpg,face_1,52.12199402,-24.15839767,-35.63819122,Detected,Abnormal
g_5 234.jpg,face_1,50.15370178,-21.15952492,-35.26247787,Detected,Abnormal
g_5 235.jpg,face_1,50.96610641,-21.77597427,-34.36727905,Detected,Abnormal
g_5 236.jpg,face_1,54.14120483,-26.1543026,-36.79376602,Detected,Abnormal
g_5 237.jpg,face_1,53.04298401,-26.00458527,-35.9916954,Detected,Abnormal
g_5 239.jpg,face_1,52.46508789,-22.13188744,-34.77561569,Detected,Abnormal
g_5 240.jpg,face_1,52.3337059,-19.6432991,-31.95168114,Detected,Abnormal
g_5 242.jpg,face_1,50.46490097,-20.27487755,-32.81952667,Detected,Abnormal
g_5 243.jpg,face_1,47.6435318,-19.67020798,-33.35611725,Detected,Abnormal
g_5 244.jpg,face_1,48.81354523,-19.9109993,-34.25606537,Detected,Abnormal
g_5 245.jpg,face_1,52.15312958,-21.18021202,-34.64851379,Detected,Abnormal
g_5 248.jpg,face_1,63.94633484,-19.75602531,-28.6343689,Detected,Abnormal
g_5 258.jpg,face_1,58.2902298,-23.44665527,-29.658638,Detected,Abnormal
g_5 259.jpg,face_1,58.79006195,-22.03352356,-33.04235077,Detected,Abnormal
g_5 260.jpg,face_1,58.11097717,-25.18995667,-36.82521057,Detected,Abnormal
g_5 261.jpg,face_1,55.57349777,-22.1957531,-33.44106293,Detected,Abnormal
g_5 262.jpg,face_1,56.9190979,-21.07126999,-33.91479492,Detected,Abnormal
g_5 263.jpg,face_1,55.92790985,-21.84593201,-33.97160339,Detected,Abnormal
g_5 264.jpg,face_1,56.94546509,-23.87313843,-36.47003174,Detected,Abnormal
g_5 265.jpg,face_1,55.77964401,-20.02516174,-32.57616043,Detected,Abnormal
g_5 266.jpg,face_1,57.37490082,-24.6371994,-35.5840416,Detected,Abnormal
g_5 267.jpg,face_1,56.5681076,-23.38860703,-35.69589233,Detected,Abnormal
g_5 269.jpg,face_1,55.72175217,-22.75800705,-35.18099976,Detected,Abnormal
g_5 270.jpg,face_1,54.86480331,-20.92297745,-33.03857803,Detected,Abnormal
g_5 271.jpg,face_1,54.20132446,-20.48868561,-32.04725647,Detected,Abnormal
g_5 272.jpg,face_1,57.46354675,-21.49447441,-32.39784241,Detected,Abnormal
g_5 279.jpg,face_1,58.92546082,-26.00626755,-28.38560104,Detected,Abnormal
g_5 280.jpg,face_1,69.09158325,-17.92791748,-22.63882256,Detected,Abnormal
g_5 281.jpg,face_1,70.03481293,-14.17879009,-18.93799973,Detected,Abnormal
g_5 282.jpg,face_1,69.99879456,-14.89902401,-19.38890076,Detected,Abnormal
g_5 283.jpg,face_1,65.49837494,-19.4367466,-24.68381882,Detected,Abnormal
g_5 284.jpg,face_1,67.9271698,-19.4980011,-21.36680603,Detected,Abnormal
g_5 285.jpg,face_1,65.88143921,-15.5830946,-26.85319138,Detected,Abnormal
g_5 286.jpg,face_1,64.85519409,-19.0835762,-23.37464714,Detected,Abnormal
g_5 288.jpg,face_1,68.05252075,-19.1847229,-20.29182816,Detected,Abnormal
g_5 289.jpg,face_1,72.62722015,-14.47793007,-16.26179695,Detected,Abnormal
g_5 292.jpg,face_1,62.08155441,-17.57320976,-23.84236145,Detected,Abnormal
g_5 296.jpg,,,,,No faces detected,Abnormal
g_5 298.jpg,face_1,45.72827148,-24.81605339,-23.33936691,Detected,Abnormal
g_5 299.jpg,face_1,49.14793396,-24.23557091,-25.05374146,Detected,Abnormal
g_5 300.jpg,face_1,47.70363998,-25.6506176,-27.77690887,Detected,Abnormal
g_5 302.jpg,face_1,48.888237,-23.05782318,-29.2989502,Detected,Abnormal
g_5 304.jpg,face_1,49.1467514,-25.21167374,-30.43320847,Detected,Abnormal
g_5 305.jpg,face_1,47.76580429,-24.56450272,-29.34313011,Detected,Abnormal
g_5 306.jpg,face_1,48.88689423,-24.49894524,-29.97546387,Detected,Abnormal
g_5 307.jpg,face_1,48.95853424,-25.69612694,-30.31647873,Detected,Abnormal
g_5 308.jpg,face_1,48.32516479,-27.59968376,-30.78094292,Detected,Abnormal
g_5 309.jpg,face_1,48.26760864,-26.43180656,-29.9607048,Detected,Abnormal
g_5 310.jpg,face_1,48.42079926,-27.32888794,-31.94559479,Detected,Abnormal
g_5 311.jpg,face_1,48.70634079,-25.85986328,-31.248312,Detected,Abnormal
g_5 312.jpg,face_1,49.259758,-26.86039352,-31.16781425,Detected,Abnormal
g_5 313.jpg,face_1,46.91513062,-27.45992661,-31.64681625,Detected,Abnormal
g_5 315.jpg,face_1,49.14726257,-29.48069763,-32.27374268,Detected,Abnormal
g_5 316.jpg,face_1,47.86513519,-27.51227951,-31.56866264,Detected,Abnormal
g_5 317.jpg,face_1,48.14390182,-27.69071007,-31.66937256,Detected,Abnormal
g_5 318.jpg,face_1,47.60401154,-27.51483727,-31.70503998,Detected,Abnormal
g_5 319.jpg,face_1,48.18447876,-29.34710693,-33.42728424,Detected,Abnormal
g_5 320.jpg,face_1,48.28044128,-29.55165672,-33.21161652,Detected,Abnormal
g_5 322.jpg,face_1,49.29134369,-28.82438278,-35.6780014,Detected,Abnormal
g_5 325.jpg,face_1,47.43760681,-29.72748566,-33.09395599,Detected,Abnormal
g_5 326.jpg,face_1,48.128685,-29.25632858,-33.53217316,Detected,Abnormal
g_5 327.jpg,face_1,49.26015854,-29.62559128,-34.32675171,Detected,Abnormal
g_5 328.jpg,face_1,48.57035446,-29.95485687,-33.66859055,Detected,Abnormal
g_5 329.jpg,face_1,49.18944931,-30.13337326,-35.02270889,Detected,Abnormal
g_5 330.jpg,face_1,49.38239288,-30.77318382,-34.98307037,Detected,Abnormal
g_5 333.jpg,face_1,48.38884735,-29.13042259,-34.01544952,Detected,Abnormal
g_5 334.jpg,face_1,47.68175888,-29.51924133,-33.83257675,Detected,Abnormal
g_5 335.jpg,face_1,47.57554245,-29.32856369,-34.34875107,Detected,Abnormal
g_5 336.jpg,face_1,47.8459549,-30.11347771,-33.78990936,Detected,Abnormal
g_5 337.jpg,face_1,47.93525696,-29.53840637,-34.00482941,Detected,Abnormal
g_5 339.jpg,face_1,49.02585602,-29.64455032,-35.31365967,Detected,Abnormal
g_5 340.jpg,face_1,47.50730896,-30.5858078,-34.77514267,Detected,Abnormal
g_5 341.jpg,face_1,48.19065475,-30.48055649,-34.61874008,Detected,Abnormal
g_5 342.jpg,face_1,47.73063278,-29.36994171,-33.58068085,Detected,Abnormal
g_5 343.jpg,face_1,47.69972992,-30.21673393,-33.95273972,Detected,Abnormal
g_5 344.jpg,face_1,48.26026535,-30.20261192,-33.57526398,Detected,Abnormal
g_5 345.jpg,face_1,47.51042938,-28.84601593,-34.07100677,Detected,Abnormal
g_5 346.jpg,face_1,49.38541794,-28.33265686,-35.94665527,Detected,Abnormal
g_5 347.jpg,face_1,47.56525803,-26.53777695,-33.91007614,Detected,Abnormal
g_5 348.jpg,face_1,50.63399506,-29.36545563,-36.81636047,Detected,Abnormal
g_5 349.jpg,face_1,50.43475342,-26.21126175,-36.45471954,Detected,Abnormal
g_5 350.jpg,face_1,49.86886597,-27.66179276,-36.99544907,Detected,Abnormal
g_5 351.jpg,face_1,49.55141449,-27.60397911,-37.25057602,Detected,Abnormal
g_5 352.jpg,face_1,51.01792526,-27.05631065,-35.7397995,Detected,Abnormal
g_5 355.jpg,face_1,49.1051178,-25.16480255,-35.53635406,Detected,Abnormal
g_5 356.jpg,face_1,48.94480133,-24.46183586,-34.62051392,Detected,Abnormal
g_5 357.jpg,face_1,49.77794647,-23.38179016,-35.04413223,Detected,Abnormal
g_5 358.jpg,face_1,49.49848938,-25.30044556,-35.42931366,Detected,Abnormal
g_5 359.jpg,face_1,49.98335266,-24.88431931,-35.55400085,Detected,Abnormal
g_5 360.jpg,face_1,50.50654602,-26.29652786,-36.14636993,Detected,Abnormal
g_5 361.jpg,face_1,57.4178772,-22.40247345,-30.42516327,Detected,Abnormal
g_5 362.jpg,face_1,60.24681854,-21.86283684,-23.81288719,Detected,Abnormal
g_5 370.jpg,face_1,-55.72773361,-8.518328667,11.33180618,Detected,Abnormal
g_5 371.jpg,face_1,-64.22045135,-16.55052185,12.63101006,Detected,Abnormal
g_5 373.jpg,face_1,-71.01559448,-14.52341652,15.26878643,Detected,Abnormal
g_5 374.jpg,face_1,-70.56091309,-13.77163219,16.22011757,Detected,Abnormal
g_5 375.jpg,face_1,-66.13529205,-15.91481304,17.05317497,Detected,Abnormal
g_5 376.jpg,face_1,-62.84931946,-13.9935894,13.92324257,Detected,Abnormal
g_5 377.jpg,face_1,-66.17886353,-13.69715881,13.43150997,Detected,Abnormal
g_5 378.jpg,face_1,-66.27690887,-18.11442184,15.28539562,Detected,Abnormal
g_5 379.jpg,face_1,-66.14543915,-15.25975037,14.59463406,Detected,Abnormal
g_5 380.jpg,face_1,-65.68010712,-12.19373894,14.72406387,Detected,Abnormal
g_5 381.jpg,face_1,-67.87043762,-13.41938019,13.0228138,Detected,Abnormal
g_5 382.jpg,face_1,-65.04149628,-14.11588955,14.23524666,Detected,Abnormal
g_5 383.jpg,face_1,-63.2795372,-15.33465481,13.09664154,Detected,Abnormal
g_5 384.jpg,face_1,-61.2803154,-13.39478111,15.23227501,Detected,Abnormal
g_5 385.jpg,face_1,-66.60411835,-14.88602352,16.8166275,Detected,Abnormal
g_5 392.jpg,face_1,-47.39816284,-11.29923916,9.936289787,Detected,Abnormal
g_5 393.jpg,face_1,-62.59612274,-19.88367844,18.90295029,Detected,Abnormal
g_5 422.jpg,face_1,-61.34763336,-15.50835037,7.996729851,Detected,Abnormal
g_5 423.jpg,face_1,-63.96098328,-16.25526047,22.11879539,Detected,Abnormal
g_5 424.jpg,face_1,-59.98902512,-20.14699554,21.54364395,Detected,Abnormal
g_5 426.jpg,face_1,-61.37255096,-21.69487762,22.43564987,Detected,Abnormal
g_5 427.jpg,face_1,-59.81889343,-20.81214142,19.04153633,Detected,Abnormal
g_5 428.jpg,face_1,-58.47157288,-19.7313385,15.14886475,Detected,Abnormal
g_5 429.jpg,face_1,-61.17527008,-16.94445801,12.96080208,Detected,Abnormal
g_5 458.jpg,face_1,48.47431564,-13.71934319,-11.79041481,Detected,Abnormal
g_5 459.jpg,face_1,59.75856018,-20.28520203,-20.43643951,Detected,Abnormal
g_5 460.jpg,face_1,59.48163986,-20.3224411,-23.63777161,Detected,Abnormal
g_5 461.jpg,face_1,60.34122849,-18.22212982,-21.40616989,Detected,Abnormal
g_5 462.jpg,face_1,69.46595764,-10.5589838,-15.56799889,Detected,Abnormal
g_5 463.jpg,face_1,67.99331665,-10.81091881,-16.29290962,Detected,Abnormal
g_5 464.jpg,face_1,66.81893921,-13.80220318,-17.10640335,Detected,Abnormal
g_5 465.jpg,face_1,65.46766663,-14.00984764,-17.46460915,Detected,Abnormal
g_8 006.jpg,face_1,1.125822306,-8.757026672,-1.177511215,Detected,Abnormal
g_8 007.jpg,face_1,3.502204418,-10.7579422,-1.780623913,Detected,Abnormal
g_8 008.jpg,face_1,1.141936421,-10.57927322,-2.391505957,Detected,Abnormal
g_8 009.jpg,face_1,-0.656227589,-12.23371887,-0.283605695,Detected,Abnormal
g_8 010.jpg,face_1,2.030229568,-12.35927582,-0.289753914,Detected,Abnormal
g_8 011.jpg,face_1,7.917111874,-13.63293266,-3.226342916,Detected,Abnormal
g_8 012.jpg,face_1,-0.042008519,-10.99804688,2.014331341,Detected,Abnormal
g_8 013.jpg,face_1,0.751748919,-12.99180603,-0.824822068,Detected,Abnormal
g_8 014.jpg,face_1,3.571194649,-11.03995514,-1.462785721,Detected,Abnormal
g_8 016.jpg,face_1,-4.366993427,-1.227259159,-7.033671379,Detected,Abnormal
g_8 017.jpg,face_1,-2.332947731,-3.12882185,-1.936990023,Detected,Normal
g_8 018.jpg,face_1,1.926120758,-2.673349857,-4.59079504,Detected,Normal
g_8 019.jpg,face_1,5.356274605,-5.824005127,-3.438117743,Detected,Normal
g_8 020.jpg,face_1,-0.610247374,-4.620241642,-4.22008276,Detected,Normal
g_8 021.jpg,face_1,-1.351358652,-3.051727057,-3.852683544,Detected,Normal
g_8 023.jpg,face_1,-3.977086782,-5.942007065,5.318606853,Detected,Normal
g_8 024.jpg,face_1,-1.627375007,-6.205340385,3.535451889,Detected,Normal
g_8 025.jpg,face_1,3.848735332,-7.177976608,-1.821175814,Detected,Normal
g_8 026.jpg,face_1,-1.53408885,-5.7447052,-3.118413448,Detected,Normal
g_8 027.jpg,face_1,-0.305108786,-5.59880352,-5.586696625,Detected,Normal
g_8 028.jpg,face_1,8.638870239,-6.378865242,-5.054176331,Detected,Normal
g_8 029.jpg,face_1,8.164378166,-6.94311142,-4.2576437,Detected,Normal
g_8 030.jpg,face_1,-0.13522546,-5.936901093,-3.71775198,Detected,Normal
g_8 031.jpg,face_1,-11.35958862,-4.305755138,-1.014446616,Detected,Normal
g_8 032.jpg,face_1,-1.97957325,-4.749960423,-3.447200298,Detected,Normal
g_8 033.jpg,face_1,3.416077137,-4.765877247,-4.563321114,Detected,Normal
g_8 034.jpg,face_1,0.675961196,-4.945847511,-2.150414705,Detected,Normal
g_8 035.jpg,face_1,7.461406708,-6.964862347,-7.483476639,Detected,Normal
g_8 037.jpg,face_1,-4.691346169,-5.270878792,-2.820690632,Detected,Normal
g_8 040.jpg,face_1,-2.862312078,-8.177892685,-2.376081944,Detected,Normal
g_8 041.jpg,face_1,0.095166206,-7.401551247,-3.8292377,Detected,Normal
g_8 042.jpg,face_1,4.510679245,-7.434632778,-6.410972595,Detected,Normal
g_8 043.jpg,face_1,7.74724102,-8.910749435,-5.047494411,Detected,Normal
g_8 044.jpg,face_1,-0.704117239,-2.020644665,-5.287436485,Detected,Normal
g_8 046.jpg,face_1,7.499833107,-5.52208662,-7.261277676,Detected,Normal
g_8 048.jpg,face_1,-7.549706936,-4.214211464,-5.982533455,Detected,Normal
g_8 049.jpg,face_1,-2.743449926,-4.492112637,-6.422966003,Detected,Normal
g_8 050.jpg,face_1,9.571169853,-4.57761097,-9.838102341,Detected,Abnormal
g_8 051.jpg,face_1,2.212442636,-2.522110939,-4.333741188,Detected,Normal
g_8 052.jpg,face_1,-1.144550323,-1.172822356,-5.491081238,Detected,Normal
g_8 053.jpg,face_1,2.521156073,-4.472224712,-6.399208069,Detected,Normal
g_8 054.jpg,face_1,6.422603607,-6.013216972,-6.768136978,Detected,Normal
g_8 055.jpg,face_1,1.696899295,-4.20832634,-5.651032448,Detected,Normal
g_8 056.jpg,face_1,-3.10878253,-5.629508018,-6.294867516,Detected,Normal
g_8 057.jpg,face_1,4.57085228,-6.816437721,-6.662745476,Detected,Normal
g_8 058.jpg,face_1,0.284141898,-6.588527679,-4.506312847,Detected,Normal
g_8 059.jpg,face_1,-6.788977623,-1.427438736,-11.4122963,Detected,Normal
g_8 061.jpg,face_1,-0.015256505,-4.980606079,-5.406760216,Detected,Normal
g_8 063.jpg,face_1,6.331913948,-4.677278996,-9.614802361,Detected,Normal
g_8 064.jpg,face_1,6.103187561,-4.869349957,-7.21187973,Detected,Normal
g_8 065.jpg,face_1,1.283172369,-3.981429577,-6.474124908,Detected,Normal
g_8 066.jpg,face_1,-0.893680751,-4.202207565,-6.397782803,Detected,Abnormal
g_8 069.jpg,face_1,0.738390565,-6.117674828,-7.600873947,Detected,Abnormal
g_8 070.jpg,face_1,-1.245227575,-5.795397758,-3.844827175,Detected,Abnormal
g_8 071.jpg,face_1,-11.71441174,-1.785804272,-4.748213291,Detected,Abnormal
g_8 072.jpg,face_1,-8.642925262,-1.784499884,1.401586413,Detected,Abnormal
g_8 074.jpg,,,,,No faces detected,Abnormal
g_8 077.jpg,face_1,1.327275753,-6.663704872,-7.738105297,Detected,Normal
g_8 078.jpg,face_1,-5.106739044,-6.383294106,-5.681721687,Detected,Normal
g_8 080.jpg,face_1,-7.983379364,-9.166740417,-4.437107086,Detected,Normal
g_8 081.jpg,face_1,-3.596011877,-1.814230323,-4.860485554,Detected,Normal
g_8 082.jpg,face_1,8.829955101,-4.211683273,-10.25343704,Detected,Normal
g_8 084.jpg,face_1,0.581458867,-5.305073738,8.93050766,Detected,Normal
g_8 085.jpg,face_1,-2.128092527,-5.048094273,13.77646828,Detected,Normal
g_8 087.jpg,face_1,6.918172836,-7.950219631,-1.167418242,Detected,Normal
g_8 088.jpg,face_1,3.339709282,-7.845998764,2.639954567,Detected,Normal
g_8 089.jpg,face_1,0.06642326,-6.815915108,2.681930065,Detected,Normal
g_8 091.jpg,face_1,-1.459592581,-6.579705715,2.742420912,Detected,Normal
g_8 093.jpg,face_1,-0.071729943,-8.842135429,2.600959539,Detected,Normal
g_8 094.jpg,face_1,-0.853301048,-5.699763298,5.526628017,Detected,Normal
g_8 095.jpg,face_1,-1.612582684,-5.903671265,5.540343761,Detected,Normal
g_8 097.jpg,face_1,-5.223394394,-8.204687119,5.064062119,Detected,Normal
g_8 098.jpg,face_1,-4.46887207,-7.085763931,6.74092865,Detected,Normal
g_8 099.jpg,face_1,4.89056778,-7.839824677,3.60089159,Detected,Normal
g_8 100.jpg,face_1,-3.281643867,-6.867886543,5.815145493,Detected,Normal
g_8 101.jpg,face_1,-6.702685833,-6.084266663,5.382527351,Detected,Normal
g_8 103.jpg,face_1,4.506844521,-6.773838997,5.83471632,Detected,Normal
g_8 104.jpg,face_1,-0.970158458,-5.583891869,8.312891006,Detected,Normal
g_8 105.jpg,face_1,-7.641520977,-7.512396812,8.729381561,Detected,Normal
g_8 106.jpg,face_1,1.331196547,-7.146269798,6.152699947,Detected,Normal
g_8 107.jpg,face_1,1.217478156,-6.148862839,6.684125423,Detected,Normal
g_8 109.jpg,face_1,-2.965018034,-5.732299805,4.393454552,Detected,Normal
g_8 110.jpg,face_1,-0.125936508,-6.313409805,4.613788605,Detected,Abnormal
g_8 112.jpg,face_1,-6.838583946,-5.969186306,10.10284233,Detected,Normal
g_8 116.jpg,face_1,-0.302564979,-5.618745327,7.090454102,Detected,Normal
g_8 119.jpg,face_1,-5.504160881,-5.713386059,7.617348671,Detected,Normal
g_8 120.jpg,face_1,1.326462269,-6.058621883,4.476708412,Detected,Normal
g_8 121.jpg,face_1,-0.9267928,-7.54272604,5.778382778,Detected,Normal
g_8 122.jpg,face_1,-6.445423126,-8.638435364,5.644826412,Detected,Normal
g_8 123.jpg,face_1,-3.009910345,-8.54576683,4.800240993,Detected,Normal
g_8 124.jpg,face_1,1.643030524,-2.417254686,2.742158413,Detected,Normal
g_8 126.jpg,face_1,-2.323912621,-5.952058792,2.951828718,Detected,Normal
g_8 127.jpg,face_1,-5.009335995,-10.74591446,6.134212017,Detected,Normal
g_8 128.jpg,face_1,-4.569609642,-11.07017517,4.98043251,Detected,Normal
g_8 129.jpg,face_1,-8.917257309,-8.070653915,5.698032379,Detected,Normal
g_8 130.jpg,face_1,-6.411290646,-9.174346924,5.528470516,Detected,Normal
g_8 131.jpg,face_1,-4.754171371,-7.816099167,4.727658272,Detected,Normal
g_8 132.jpg,face_1,0.308337301,-2.385893583,0.556119621,Detected,Normal
g_8 134.jpg,face_1,-4.545918465,-6.001607418,1.870436668,Detected,Normal
g_8 135.jpg,face_1,-4.264359474,-5.579075813,4.383700848,Detected,Normal
g_8 136.jpg,face_1,-4.37430191,-5.033823013,7.165030956,Detected,Normal
g_8 137.jpg,face_1,-0.538058758,-5.305705547,0.228792772,Detected,Normal
g_8 138.jpg,face_1,0.284244508,-9.610068321,-0.428933442,Detected,Abnormal
g_8 139.jpg,face_1,1.748895168,-9.734278679,-2.005534172,Detected,Abnormal
g_8 140.jpg,face_1,2.966752052,-13.52409744,-1.538548708,Detected,Abnormal
g_8 141.jpg,face_1,-0.000432014,-10.29320812,-0.824303985,Detected,Abnormal
g_8 142.jpg,face_1,-0.001917164,-11.45542812,0.982992172,Detected,Abnormal
g_8 143.jpg,face_1,0.054751318,-11.86014843,-0.341599464,Detected,Abnormal
g_8 144.jpg,face_1,-0.812704325,-11.29109478,-0.619961858,Detected,Abnormal
g_8 145.jpg,face_1,0.340137482,-9.798332214,-1.103610039,Detected,Abnormal
g_8 147.jpg,face_1,0.031038087,-14.00791931,1.197118044,Detected,Abnormal
g_8 149.jpg,face_1,-1.280552864,-13.94350338,2.595706701,Detected,Abnormal
g_8 150.jpg,face_1,-0.996153235,-13.78626251,2.065131426,Detected,Abnormal
g_8 151.jpg,face_1,-0.481166691,-12.78518486,1.720200777,Detected,Abnormal
g_8 152.jpg,face_1,-0.927462101,-13.48210907,0.244933367,Detected,Abnormal
g_8 154.jpg,face_1,-1.334365606,-12.48812675,1.770100355,Detected,Abnormal
g_8 155.jpg,face_1,-2.001083851,-13.25872326,1.758024693,Detected,Abnormal
g_8 156.jpg,face_1,-1.409602642,-12.76728058,1.802186966,Detected,Abnormal
g_8 158.jpg,face_1,-2.163256168,-10.35930443,2.641282797,Detected,Abnormal
g_8 160.jpg,face_1,-1.932795525,-10.99170494,2.661598206,Detected,Abnormal
g_8 161.jpg,face_1,-2.986758947,-12.01558113,3.759613752,Detected,Abnormal
g_8 162.jpg,face_1,-2.320951939,-12.01090813,3.348394871,Detected,Abnormal
g_8 163.jpg,face_1,-1.90020895,-12.42367458,2.939561367,Detected,Abnormal
g_8 164.jpg,face_1,-0.666125536,-12.82299709,2.968796253,Detected,Abnormal
g_8 165.jpg,face_1,-1.852600336,-12.71820068,2.5162673,Detected,Abnormal
g_8 166.jpg,face_1,-0.019567668,-10.23991299,2.372373581,Detected,Abnormal
g_8 168.jpg,face_1,-0.930783629,-13.03010082,1.597219467,Detected,Abnormal
g_8 171.jpg,face_1,-1.622668743,-12.93419456,2.037015915,Detected,Abnormal
g_8 173.jpg,face_1,-1.26404798,-15.47689342,2.00773263,Detected,Abnormal
g_8 174.jpg,face_1,-0.696335971,-14.65617657,0.468607605,Detected,Abnormal
g_8 175.jpg,face_1,-0.614521205,-14.68567944,0.454638243,Detected,Abnormal
g_8 176.jpg,face_1,-1.220089197,-14.18266296,1.181635141,Detected,Abnormal
g_8 177.jpg,face_1,-1.385695338,-12.43991661,1.654442668,Detected,Abnormal
g_8 179.jpg,face_1,-2.486518383,-13.11957073,0.913156033,Detected,Abnormal
g_8 180.jpg,face_1,-2.156096935,-13.33169842,1.864302516,Detected,Abnormal
g_8 181.jpg,face_1,-1.872331381,-15.4848156,1.864763618,Detected,Abnormal
